surface_m2,n_chambres,n_sdb,annee_construction,quartier,prix_vente
88.71097825225011,1,5,1958,C,230821.06
100.56457149221795,1,2,1981,A,293887.05
64.85036958047314,1,1,1977,E,150240.04
150.87168633432594,2,2,2011,A,374136.74
156.91866084319335,2,2,1951,D,277490.28
104.70081184739574,5,4,1953,E,227262.2
130.70591932556033,2,1,2019,D,237195.2
105.25860336801772,5,1,1957,D,226432.7
59.89823683372208,4,3,1995,C,168106.99
87.64529893109028,6,1,1961,B,267450.0
103.95783900315871,6,1,1968,A,328954.86
86.36356843769667,6,1,1977,D,235920.04
93.44040167694892,1,2,1954,E,195449.13
97.25801327472657,2,3,1992,C,224320.59
97.57364506403616,5,1,1961,A,333862.16
101.56775471492449,5,1,2018,A,324703.0
68.18184800810198,2,3,1982,C,194535.7
78.48951552616191,5,2,2002,A,299344.16
61.46247202900092,4,2,1980,B,216399.88
129.334466490586,3,1,1974,B,344375.77
36.83059174479026,2,1,1956,A,186629.84
134.60771029950777,2,4,1974,A,352012.26
141.5904819178853,2,1,1978,C,308453.18
90.93458239052136,2,1,1970,E,164476.11
30.0,3,5,2005,D,149788.63
89.16068314098129,6,1,1972,D,242186.76
98.07447516133543,1,3,1955,E,199049.06
69.6820534021326,4,1,1984,A,244951.34
84.54344818575272,1,3,1954,D,214849.73
145.90585596590054,2,2,2011,B,364070.95
119.94781486905222,4,1,1989,C,293027.47
72.263076568657,2,3,2020,E,147400.89
52.07202491213704,2,4,1956,D,140295.08
90.18948047170687,6,1,1967,E,206622.89
93.59629661948685,4,1,1997,A,295227.7
114.88597562089949,1,1,1972,D,226380.91
83.94049862297024,1,2,1968,E,142818.57
115.34498726085585,3,5,1959,D,243804.31
158.05462120180687,3,1,1999,D,287034.01
124.46503067332787,3,3,1983,D,261238.01
98.55734478007682,4,2,2000,E,222816.37
94.50548586840117,1,3,2021,C,239622.14
89.29980597460386,3,2,2000,C,249339.29
135.41922737356435,3,1,2014,E,235667.08
81.18059662146092,2,4,1994,B,241229.56
101.35668126999947,5,1,1991,A,301464.02
101.53593705643256,2,3,2008,E,213183.92
84.94647421565404,4,1,1998,B,234878.61
58.826033563476976,3,2,1972,E,149680.81
109.68923510853004,1,1,1965,A,312691.63
98.1698808443385,1,1,1996,E,196916.39
115.0072140830971,3,1,1991,D,245757.24
83.99199080682499,1,2,1974,E,170345.85
136.62463896439144,3,3,2018,B,361161.13
73.69678656364465,7,3,1992,E,221400.86
151.36120852053676,2,1,1955,C,315897.5
47.57090470515215,4,4,1963,E,193610.47
113.04310193670673,2,1,1975,B,265716.18
114.26292047579871,2,1,1963,E,188418.34
76.13328796177353,2,1,2005,C,208064.76
112.73181813583038,1,1,1978,E,192274.98
138.38556009280478,2,2,2006,A,361277.58
33.49543481937806,4,4,2020,C,178005.95
115.08234422472444,2,1,1954,A,325789.23
30.0,2,3,1998,C,127991.53
71.03005589430376,1,3,2010,B,219529.5
148.87499094702835,1,2,1998,E,262084.1
82.54653899823838,3,2,1998,E,208056.13
64.78360106773081,4,3,2018,A,228916.32
94.06186813045954,3,1,2017,C,247544.29
162.03719014490656,4,4,1966,B,437307.74
45.049532583819214,3,1,1950,C,153848.93
68.46070265081967,7,3,2010,D,231697.47
144.9229504953888,1,1,1959,A,328041.76
155.73107030613198,3,2,1983,C,326545.09
96.89706327129149,1,3,2010,A,307566.6
62.828418924200726,3,1,1999,D,196973.28
162.87530505427478,4,1,1982,C,356384.35
147.8332717524759,2,2,1991,C,302438.64
120.36840963286699,1,1,2005,A,295642.31
75.6279295318774,3,2,2003,D,163739.55
98.5291197748589,5,3,2015,B,272910.67
95.18919756865508,6,2,2008,E,236244.71
109.92553913846733,4,1,1950,A,311815.99
143.53004314394008,1,2,1994,A,375800.27
126.38251123412209,4,1,1974,E,194618.64
67.67871769045726,2,1,1952,C,191849.64
141.29489350058614,2,3,2020,A,391433.41
109.39396420039466,2,2,2006,B,283307.89
120.61197387576749,3,1,2017,D,216978.9
143.99622577835808,3,4,1951,C,306897.21
66.65259251459347,4,1,1955,A,223400.21
98.92523263880611,1,2,1983,B,233191.28
84.05636345922355,1,4,2008,E,176247.14
52.96421723903632,2,3,1971,C,157947.63
110.4012993281476,3,5,2001,B,310220.58
175.3466965475327,3,1,1963,A,421195.13
44.797667664827415,5,2,1991,E,167070.18
99.03158166851588,3,1,2020,A,275655.21
119.2162880522432,1,5,2018,D,217956.38
103.69234604968544,5,2,1964,A,334275.06
96.60615842452779,1,4,2001,E,176006.31
61.023509096625276,2,1,1984,D,149193.63
106.9836022882049,5,1,2010,D,226388.73
77.2970806895222,4,1,2019,C,217444.22
34.3023488506434,1,2,1997,A,142269.57
135.8377666154119,4,1,1996,C,349235.3
128.75157459526127,8,1,2021,E,294373.01
101.5498293055324,3,2,1995,C,239127.24
106.87224064617108,3,2,1971,C,228406.01
132.22954038146685,7,3,1981,E,306884.17
106.73018970334248,4,1,1963,D,215581.92
127.12052664283944,2,1,1973,A,280669.1
91.0755339737845,5,3,1967,C,249255.75
139.3595121572184,3,5,1976,B,354968.46
109.62357177798052,2,1,1967,D,216918.61
105.82155830817622,5,4,2017,C,328178.97
61.89816733863904,3,3,1978,B,221836.57
108.60867562905126,5,2,1980,E,240579.74
75.04135247516646,4,2,1952,C,225109.64
80.85151820414518,2,3,2016,A,253792.66
75.53873115051637,3,1,2020,D,180619.96
68.01295204302325,2,4,1980,C,205277.0
163.74314209050885,4,5,1952,A,441778.35
139.94017185965208,3,1,1967,C,311876.03
157.61102506432783,2,3,1994,B,364905.92
63.313149413333086,3,3,1961,D,188273.57
102.13761249732677,2,1,1988,A,258827.42
61.19477124387713,3,2,1999,A,227547.97
79.12915368408808,2,3,2011,E,205321.53
72.45619049750275,3,1,2004,D,179869.26
137.18752019324685,4,1,1968,C,341273.85
88.1131096569472,2,1,1995,B,251244.84
132.05138001082048,1,1,2002,C,271965.31
118.12362668765553,1,3,2017,B,290463.49
169.10916256314368,1,3,1954,E,275809.37
55.61667330580828,2,3,1984,A,249150.05
137.77699719360396,1,3,1956,B,346459.1
134.39322611202184,1,1,1965,A,335731.84
70.79863485918897,4,1,1969,A,225530.18
130.21400009419477,1,3,1953,C,281950.93
110.08434889078687,3,1,1952,B,303088.28
93.17571220139777,3,1,2010,B,289718.7
75.28193539084,1,1,1999,A,274360.8
78.42671645652442,2,1,2003,B,215481.95
161.49436287357778,2,2,2005,D,317188.66
100.02048456872448,1,2,1951,E,180504.29
123.46390004594377,3,2,2018,D,244944.58
76.27301854997341,3,1,1963,C,171663.22
76.60441161335083,3,3,1994,C,228988.46
132.45954427749825,3,3,1993,D,306979.44
59.512713653454036,1,1,1981,E,133406.73
87.54358696284186,3,1,1996,B,219252.56
101.02082233216696,4,2,1950,E,215609.94
103.34117805520157,2,1,2011,E,199951.79
94.62720144951531,2,1,1952,B,242691.23
111.87459343287769,7,1,1974,B,349093.56
120.78567267453434,1,1,1979,B,325405.78
122.0391263637799,8,2,2007,B,384629.48
70.4258857399652,1,1,1979,A,195635.25
91.47534706213608,1,1,1964,D,157310.96
135.84288585630813,3,1,1992,A,329838.21
126.83941562721617,3,1,1972,D,283049.94
58.81421645556808,3,3,2013,D,163479.28
110.54439701056604,3,1,2008,D,218202.23
40.65324251875569,4,1,1999,E,167590.04
101.40804706181109,1,4,1971,D,184968.92
156.93301050237932,3,2,1965,B,358194.15
71.56321848193042,5,4,1976,E,208394.02
74.97030863525254,2,2,1966,E,210743.37
122.92089344718579,3,2,1951,A,365722.7
53.71595454371062,2,2,1985,C,182250.21
81.01734910344882,1,1,1972,E,183648.42
117.89323412745259,2,4,1994,B,299969.98
80.9714245693179,5,1,2000,E,197731.78
92.92090038367085,3,1,1990,A,254668.53
122.32557130945104,1,4,1960,E,229060.42
112.64638250609684,1,1,1960,C,232304.55
108.00455188886205,5,4,1975,D,279043.1
89.82633162189885,2,2,1978,E,180249.93
111.10183345806865,3,1,1975,A,320814.28
96.2880195970073,5,1,1972,C,274000.28
113.73416829777354,1,1,1953,D,236347.79
85.09203924646066,5,4,2010,E,217483.81
94.52293076861376,3,2,1982,B,239448.41
70.30126622343958,1,3,2004,E,167639.5
98.94977169981293,2,2,2017,B,297114.31
75.66997409113466,3,3,1957,A,260843.66
66.5786064951402,4,1,1970,D,188834.82
107.75983443566165,4,2,2009,E,228734.44
106.3821932757298,3,3,1965,D,238576.83
123.48621204845718,2,2,1995,B,329828.76
87.06623291274703,1,1,2015,C,203262.03
112.24158540510267,6,1,1972,A,331734.48
116.5239271682099,5,1,1983,E,248234.95
113.34321423494784,1,3,2013,C,272190.57
75.23038951593574,1,4,2013,A,264596.87
104.48090446813566,3,1,1977,B,246073.87
110.92420888163984,5,1,1954,A,324617.7
100.21535400723826,1,5,1984,D,257803.09
37.40567024886746,3,2,1958,B,160895.53
104.8146887192044,5,2,1987,A,321756.44
166.37593118191728,1,1,1990,D,303507.33
89.19882193729052,3,1,2009,D,178017.85
78.15768706434037,2,3,1956,E,168017.04
111.20045679134195,5,2,2011,E,214342.74
109.37134631399715,4,2,1975,A,310781.49
135.78205496249242,1,5,1988,D,283368.99
62.263955322733366,6,1,1979,C,170877.44
121.94140757724978,2,3,1951,D,281195.3
117.7126618375439,2,1,1987,B,289014.84
95.73560389178361,4,2,2018,A,289676.08
110.1606195376507,1,2,2019,A,260601.67
130.88372444795073,3,3,1977,E,250424.19
126.1694614008535,3,2,1964,D,276197.78
65.70942063778814,3,4,1978,E,194045.31
124.60474560266454,3,1,1979,D,272371.77
98.05934184902445,4,1,1993,A,307281.66
102.18622294046546,4,3,1984,B,308818.62
102.19590973005083,3,2,1975,B,290138.64
95.4927103360522,3,1,2002,B,257178.52
135.75122491321196,4,1,2002,A,371314.82
97.48846120452365,3,1,1956,E,173412.74
66.41361614850494,2,1,1962,D,150261.09
88.19410432090814,3,1,2010,E,189490.87
105.36084150431427,3,3,1990,A,327648.69
136.87644352891152,2,3,1998,E,267285.77
118.092840548465,3,4,1990,C,275462.37
74.48394163758869,3,3,1973,D,202393.69
174.55569750036676,4,3,1979,A,434175.49
107.94325932933938,7,1,1950,C,299029.92
138.26172213997046,3,1,1973,E,257360.63
95.44856699268313,4,1,1969,B,285578.22
116.00077734116348,3,3,2003,E,258099.68
125.18405513555214,4,3,1957,A,410886.3
136.5458413526277,4,3,2017,B,308018.0
131.72104916134674,2,2,1982,E,225662.75
126.16591000218934,3,1,2009,A,332614.56
90.54739806417675,3,4,1950,C,294113.07
82.84761874131816,1,3,1971,C,193113.18
109.97822530972593,1,4,1953,B,273510.58
127.99384217023209,2,5,2001,E,251999.38
93.3183789767018,2,2,1999,C,218877.63
131.9551589714316,4,2,1965,E,263698.17
143.57850236458538,2,2,2007,C,305952.63
72.5103724277974,2,2,1984,A,238422.9
74.8923788861116,3,2,1995,B,233378.3
95.78874823283991,2,2,2003,B,279718.54
109.22838004567589,1,1,2020,D,212389.61
84.26298958698847,3,2,1953,C,194716.11
140.56608036601432,2,1,2020,C,287526.33
112.72200584555354,2,1,1995,D,221719.31
101.18341144722218,2,3,2019,E,233142.48
56.922714283944174,5,3,1966,B,247124.44
60.525525507174784,2,1,1953,B,204873.64
108.4302775084542,2,3,1956,B,299284.1
36.02213121535491,3,1,2020,A,175103.7
130.37912228932214,3,1,1987,E,224223.14
95.25538466883039,4,1,1985,D,217695.44
197.29278908784198,3,2,2005,B,412074.41
169.2374875184833,4,1,1972,C,308783.5
94.5565279225745,3,5,1977,C,264893.57
96.80988992406056,1,4,1982,E,221054.49
129.8674454200609,3,2,1988,A,331907.18
151.09517829754114,3,2,1971,D,262618.93
50.8591282769195,1,1,2010,B,176813.28
46.408736039359404,3,1,2017,D,164936.08
81.33895583336856,2,2,2008,D,178592.21
117.48212749521593,1,1,2010,C,217898.64
114.90620771522791,1,2,1962,A,322961.61
132.0931436495155,2,1,2005,B,289502.77
64.00907414904076,4,5,2008,C,252421.95
30.515684110933705,2,1,1999,C,110151.45
125.74042585906436,4,1,2018,C,300155.92
75.15411181104297,1,1,1988,C,182210.97
39.445364068340865,3,1,1990,D,133509.48
104.35191237878145,3,2,2018,A,306936.1
123.79527064656031,1,1,2008,D,232589.87
96.33828603636168,1,3,2010,A,282286.05
86.26454841452532,4,2,1999,A,274803.85
95.2191330356228,3,4,2004,B,319872.99
88.88251712797651,1,3,1953,D,154342.93
59.55858664179499,1,2,1965,E,163008.35
78.55957969028705,4,1,1976,A,263242.71
115.63839715041443,3,1,1972,E,193131.56
109.650356241295,6,1,1962,C,297621.48
105.04179417900461,5,1,2018,A,329774.84
70.14554554439862,3,1,2004,A,259056.89
94.55490513592999,3,1,2009,D,181977.51
34.68804860671436,2,1,1994,A,181733.63
105.35429991656169,2,3,2007,E,209688.27
142.865731234407,1,2,2013,A,340670.15
55.77603603873683,1,2,1983,B,178296.21
82.42216980046734,6,4,1953,B,323138.22
109.8732033613039,1,4,2018,D,247937.84
137.5852790328245,4,2,1961,B,344000.67
86.55326151099551,4,1,2001,A,324612.46
79.23249012202311,1,1,1957,B,230733.05
40.93230572751751,5,1,1965,C,182801.42
103.10314387924319,2,3,1969,D,226310.7
161.26228120431233,4,1,2021,A,385875.03
108.32075385894028,1,2,1978,B,303125.89
99.3316306244886,3,1,1968,C,292616.92
109.66246932300956,8,2,2001,B,363781.82
99.66723988154193,4,1,1991,B,266738.09
75.6095688321961,1,5,1986,B,231501.91
124.69839747033116,4,2,2016,A,339318.71
106.77284569335264,6,2,1968,D,273941.97
100.52839755800971,2,2,2001,C,240472.24
70.73901918165251,4,1,2012,D,165005.95
139.10523795804278,1,1,1956,D,255586.74
119.9410823599933,1,3,2004,E,201709.25
83.41237487898094,2,3,1958,C,244622.07
130.05474561045813,2,1,1957,A,358605.84
85.07287484844379,4,1,2021,A,308586.49
76.5398952246689,3,2,1996,E,187534.94
77.20890647559139,1,3,1973,E,161265.38
46.86794340735727,5,2,2015,E,113354.49
114.14627141254617,6,1,1978,E,261710.33
45.065653649849494,3,1,1961,A,191008.66
63.146685062027125,3,1,1998,A,282216.05
37.732359727644,3,1,2018,B,179684.68
97.4179092162732,5,5,2014,D,255989.01
95.49038619184384,2,2,1957,D,217531.13
90.19911360440908,3,2,2003,D,228153.99
68.72266915988271,4,1,1968,D,223356.31
64.83298739690079,3,1,1977,A,228740.47
113.93109590639722,3,1,1959,A,310275.73
83.48344204874536,3,2,1998,E,155394.99
109.49074964608434,1,3,1999,A,303117.74
73.44253941627332,1,2,1967,A,225862.3
105.43188228313247,3,1,1959,B,256242.52
139.09834111948192,6,2,2015,C,317702.9
117.5849740117835,6,1,1958,E,212348.35
87.62758545350559,2,3,1987,E,166951.02
107.71596911067782,5,1,1956,B,275340.99
92.7800447640936,2,1,1952,C,196561.65
100.23640554084184,3,4,1975,A,315395.75
90.23166843554489,1,5,1956,E,221539.5
95.06994382343827,2,3,1989,C,236483.76
106.36280059222526,4,1,1995,D,201145.56
70.19923901254148,3,1,1976,E,156929.91
69.52363519030065,6,5,2020,C,245008.04
58.34372338506367,4,4,1987,D,219914.2
51.991866864888706,4,5,1969,D,184171.13
63.48151923338562,5,1,2002,A,254327.39
104.78387520412387,5,2,2003,C,298997.42
73.21637453524347,1,1,1970,E,155873.01
115.40843392693289,4,1,2018,E,245370.61
101.04141246257686,2,1,1989,C,229893.1
40.944873596858386,3,1,2002,B,155592.64
119.64926752665069,5,1,1996,B,317728.98
124.3239593677513,2,1,2003,A,321898.36
70.1841197549544,3,1,1982,A,217909.43
112.60574628684975,2,3,2014,B,296046.12
74.30505287772402,6,4,2018,D,248115.37
102.93011130245006,1,1,1972,D,192052.8
62.065047791351034,2,2,2003,B,158657.73
46.206806423962696,3,2,1952,E,166938.87
88.51548431161095,4,1,1995,B,253104.48
96.28813161175492,1,2,1999,E,191729.22
88.06960919156188,2,2,1967,E,222076.69
64.47908325332321,2,2,1952,D,157421.92
88.0030281360659,2,1,1952,D,183217.8
108.07884257742202,3,3,1963,D,230711.53
98.65320909632389,3,1,1957,E,235093.01
105.4750309179764,1,4,1981,E,203486.75
79.89654398637302,5,1,1968,A,242060.43
135.15153744148478,4,5,1955,B,365589.36
64.71479990335658,4,3,1997,D,210119.21
114.62680891260156,1,1,2005,C,223131.36
135.45673278879883,3,1,2019,C,285583.39
114.42724278246686,4,3,2010,E,269639.73
93.9242731880551,2,2,1997,A,278698.55
84.15108860011063,1,5,1980,B,222497.87
131.08262953138768,2,2,1991,E,273861.03
57.31075224214981,4,3,1989,B,195784.24
70.8962721886107,3,1,2004,E,167441.88
88.07326703524836,2,1,1970,D,215153.19
137.12961272535995,2,4,1992,A,364145.68
111.39302908122689,3,1,2007,D,245153.83
70.95862724469264,2,5,1987,D,248294.99
90.6907688384529,3,2,1964,C,217499.12
81.57030567711116,1,1,2010,C,195062.4
78.70633023299395,5,3,1986,C,277915.34
129.36668675670336,1,5,1960,C,305879.73
58.847706122094834,3,2,1984,E,175348.84
148.2634256720312,3,2,1991,E,296395.35
124.84689070553868,2,4,1991,A,319516.59
132.72585011811094,2,1,2001,C,300071.29
86.11181463924225,3,1,1977,C,197716.65
95.50177842762672,4,3,1959,E,197725.56
57.00544556425864,3,3,1951,B,218417.23
84.26012778799591,1,2,1951,D,167496.86
114.80964542929453,2,2,2012,A,317814.86
138.88189185344189,1,2,1987,E,246713.13
66.78529549592645,1,2,2015,E,135353.07
89.03482189044203,3,2,2006,D,187604.09
95.46102339302433,2,1,2001,A,256103.56
58.12632393422545,2,2,1976,E,156344.9
117.74047725275202,3,3,2002,C,329294.68
78.28029004772173,2,1,1988,C,167832.22
94.13828946468928,3,4,1986,E,193114.47
86.44151884264367,3,2,2006,B,266644.67
76.31984482840977,2,2,1978,B,202526.99
99.78865043558336,4,1,2017,B,271602.33
93.53171264295933,2,1,1987,C,229625.95
88.84426353164004,3,3,1997,C,256841.1
78.14615134958972,2,3,1962,D,183068.18
109.58574012348866,2,1,2006,B,244255.36
149.60851805476855,2,1,1954,D,288009.08
104.19661698517382,3,1,1976,E,227962.27
129.88354644733386,3,1,1960,E,242423.38
58.29334224539612,3,1,1984,A,186992.88
104.73284317881308,2,1,2002,A,311750.98
67.078950430868,3,2,2016,A,254011.83
55.692252174042956,1,2,1980,A,188192.21
77.81885777622891,4,4,1964,C,240533.75
135.75698003240717,4,1,1955,D,308858.15
128.50047486008935,2,3,1952,C,310274.27
107.29014166163199,1,1,1972,E,217193.97
54.01898320330208,3,2,1976,B,234171.95
94.1115804583619,3,2,1955,B,281704.69
109.05100026705206,2,2,1982,D,197990.28
105.26608688735794,4,1,1952,D,204283.99
44.68619249557763,4,1,1968,E,134527.4
73.29046455940384,2,4,1968,C,209931.79
98.0776670755385,4,2,1976,B,271801.41
116.0887272855157,3,1,1999,C,268482.27
34.116165367001614,1,4,1986,E,118433.85
95.13628073560425,4,1,2007,C,223531.04
104.29146309636857,1,2,1991,B,221320.95
125.48835965548639,5,1,1997,E,248801.13
120.7857275271231,1,1,2000,C,287483.62
117.47713956426415,4,1,2015,C,299744.47
76.00178479894197,2,4,1994,C,238589.64
42.759935886300774,1,2,1963,C,152088.5
88.20841728815797,5,3,1998,D,222420.12
130.0489547562568,3,4,2005,E,275488.35
141.80363582573295,2,2,1977,E,253107.28
121.31647306893356,2,3,2007,C,280448.77
112.88022468405202,7,1,1959,C,311485.16
111.38918945157897,4,1,1987,D,249093.96
83.31643759717659,2,3,1977,B,234360.64
96.0981911933914,1,5,1962,D,206582.39
150.07208577478994,2,2,1966,C,341995.97
71.72325982624372,1,5,2018,C,201469.54
148.44336372129555,2,2,1996,C,353350.24
90.33915536523824,3,3,2018,C,249590.75
139.76296327285235,3,3,1968,D,300832.12
57.795549715073854,3,1,1988,C,168106.13
117.57712603493948,4,2,2013,B,301978.73
77.89689592157134,1,3,1974,A,196194.5
57.541984242274374,4,2,2000,B,240348.94
106.55602127232837,4,1,2014,C,251995.08
130.28415365787907,2,1,1987,D,250373.8
74.65175684219511,4,2,2015,C,215158.39
55.02952118624796,6,2,1966,D,200997.94
97.24465706995134,6,2,1985,A,318840.28
97.37694013668457,2,5,2001,E,214773.67
116.44958882663497,2,1,1963,B,300688.02
128.48783714093466,1,2,1966,A,335397.31
98.21754456182518,3,4,1977,C,275174.0
155.6650994438279,1,2,1955,D,265384.47
106.72704233605876,5,2,1958,D,281240.18
89.60720481979301,5,1,1960,E,211511.62
51.652979226915164,3,4,2021,A,195435.11
92.12021439051497,2,1,1996,B,254075.88
89.90839163766591,3,1,2001,D,182141.38
128.8091438884441,4,3,1972,B,344855.17
113.87450872200563,2,2,2019,C,233065.03
64.61892635102149,3,1,1988,D,172495.85
105.16763159233112,2,2,1954,D,221330.77
120.1459351518716,2,4,1979,A,331454.29
145.84094078163497,1,1,1974,E,293350.8
126.62511902242179,1,1,2016,C,240587.33
122.82539962934433,5,1,2002,E,243681.25
101.8025798384549,2,2,2017,A,267524.65
111.64936016270349,5,1,2019,B,319633.37
137.48514702118476,2,2,1999,A,374731.05
60.01667807561051,1,3,1964,A,223608.34
89.51682018349132,5,4,1981,A,330685.58
76.82293753731278,4,4,2005,D,228859.64
111.37459356178373,3,5,2005,C,282928.85
136.90666526952361,1,3,2015,B,298173.92
82.09077139836779,6,1,2016,E,187145.37
30.0,2,2,1974,B,134119.77
87.6333776492659,3,2,1976,D,227543.14
127.40421196052219,1,1,1958,D,229196.03
116.12889708849639,3,2,2010,E,236492.92
112.84558743431728,4,4,1985,D,287220.93
91.6002009437656,4,3,1960,E,252901.64
61.62907791340641,4,1,1988,D,186530.97
115.45882964873402,1,2,1956,A,295617.27
74.97154569896125,4,1,1962,D,159956.86
165.52290200141368,5,1,2020,E,315852.77
117.11521625063548,3,1,1996,E,233333.43
82.58055092338147,2,1,1955,E,176571.31
81.65844257834115,3,1,1953,C,199813.37
97.21167380159235,5,1,1992,B,287743.54
92.81494233934751,1,1,1974,B,238185.51
133.50501326589864,4,3,1974,A,368101.65
105.5924850923214,1,1,1990,E,160639.83
78.05104783274416,6,1,1961,C,236347.1
156.71322055467348,3,1,1984,C,343910.34
101.47924994560668,4,5,2017,C,278367.77
123.06519027906691,1,5,2005,E,241897.53
81.75320477665721,4,2,1999,C,234823.69
110.8934688323357,6,1,1993,C,308341.66
109.33329973429585,2,3,1955,B,262637.89
43.31052123711541,6,4,1980,D,178250.34
160.4582533138192,4,2,1997,D,282327.75
138.71933382767642,4,2,1955,D,273503.87
88.08414051562038,3,1,1986,E,150007.34
66.93190778632433,3,2,1970,A,226128.18
